date,lat_min,lon_min,lon_max,lat_max,prev_fire_point,today_point_count,prev_frp_mean,today_frp_mean,prev_firemask,today_firemask,NDVI,EVI,surf_reflectance_red,surf_reflectance_nir,surf_reflectance_blue,wind_dir,wind_speed,stn_id,TA_AVG,TA_MAX,TA_MIN,HM_AVG,RN_DAY,altitude
2019-04-06,37.32432,129.05405,129.22297,37.45946,2,2,1.835,1.785,firemask_output\grid_20190405_lon129.05405_lat37.32432.png,firemask_output\grid_20190406_lon129.05405_lat37.32432.png,0.2857270019161944,-0.4357260630057674,1322.291890505532,2199.2355212355164,955.5507545247206,0.0,0.0,106,10.8,14.6,1114.0,46.5,0.6,40.46
2019-04-06,37.45946,128.88514,129.05405,37.59459,8,1,5.952500000000001,1.43,firemask_output\grid_20190405_lon128.88514_lat37.45946.png,firemask_output\grid_20190406_lon128.88514_lat37.45946.png,0.2650918806489727,0.4261863815174847,1456.5305974598602,2271.942923102522,1182.53070145032,0.0,0.0,106,10.8,14.6,1114.0,46.5,0.6,40.46
2019-04-06,37.45946,129.05405,129.22297,37.59459,3,0,1.933333333333333,0.0,firemask_output\grid_20190405_lon129.05405_lat37.45946.png,firemask_output\white.png,0.0718563037680947,0.8618217199308775,2361.154508490793,2617.851661588484,2437.675606348944,0.0,0.0,106,10.8,14.6,1114.0,46.5,0.6,40.46
2019-04-06,37.59459,128.88514,129.05405,37.72973,1,0,3.39,0.0,firemask_output\grid_20190405_lon128.88514_lat37.59459.png,firemask_output\white.png,0.2128413976226256,1.2587843883273029,2649.8397544762097,3433.945124529516,2363.443557946258,0.0,0.0,105,11.6,15.8,1046.0,39.8,2.5,27.12
2020-03-19,34.89189,127.19595,127.36486,35.02703,1,0,28.4,0.0,firemask_output\grid_20190406_lon127.19595_lat34.89189.png,firemask_output\white.png,0.1871062712940666,-0.5484303116428247,2548.8239118831475,3333.4679266339813,2294.1283281229307,225.0,1.0,174,7.4,16.2,956.0,59.5,-9.0,165.0
2020-03-19,35.02703,128.71622,128.88514,35.16216,3,5,0.9966666666666668,0.938,firemask_output\grid_20200318_lon128.71622_lat35.02703.png,firemask_output\grid_20200319_lon128.71622_lat35.02703.png,0.1305537321023961,-0.248242160303041,1824.120477042088,2056.62864955914,1948.5738333887853,85.0,3.6,253,12.7,19.9,1507.0,50.6,-9.0,54.59
2020-03-19,35.02703,128.88514,129.05405,35.16216,5,2,1.62,1.825,firemask_output\grid_20200318_lon128.88514_lat35.02703.png,firemask_output\grid_20200319_lon128.88514_lat35.02703.png,0.0268446101076298,-0.081313325468238,2300.929521083021,2445.87965382669,2542.6789232166216,85.0,3.6,159,12.6,18.2,1521.0,55.1,-9.0,69.56
2020-03-19,35.16216,127.87162,128.04054,35.2973,3,0,23.61,0.0,firemask_output\grid_20190406_lon127.87162_lat35.16216.png,firemask_output\white.png,0.3874320066100688,-6.778438708117326,1128.268193271342,2171.902130476527,953.4924530459898,85.0,3.6,192,12.1,18.5,1134.0,50.1,-9.0,29.35
2020-03-19,35.43243,129.22297,129.39189,35.56757,2,26,0.815,2.245384615384616,firemask_output\grid_20200318_lon129.22297_lat35.43243.png,firemask_output\grid_20200319_lon129.22297_lat35.43243.png,0.3041474070836424,0.8346937692320264,870.7950833024296,1618.7186987699597,664.1490986978694,250.0,4.6,152,13.4,20.7,1506.0,45.1,-9.0,81.14
2020-03-19,35.56757,127.19595,127.36486,35.7027,1,0,1.4,0.0,firemask_output\grid_20190406_lon127.19595_lat35.56757.png,firemask_output\white.png,0.2782425120566188,1.382688775561744,1304.2560852612442,2111.925822719006,965.0682644484888,225.0,1.0,244,8.1,13.4,909.0,57.9,-9.0,247.04
