filename,lon_min,lat_min,lon_max,lat_max,point_count,acq_date,frp_mean
grid_2022-02-25_lon126.52027_lat35.83784.png,126.52027027027027,35.837837837837874,126.6891891891892,35.97297297297301,1,2022-02-25,1.95
grid_2022-02-25_lon126.52027_lat36.78378.png,126.52027027027027,36.78378378378383,126.6891891891892,36.91891891891897,1,2022-02-25,3.83
grid_2022-02-25_lon126.52027_lat37.45946.png,126.52027027027027,37.45945945945952,126.6891891891892,37.59459459459465,1,2022-02-25,1.05
grid_2022-02-25_lon126.68919_lat36.91892.png,126.6891891891892,36.91891891891897,126.85810810810811,37.054054054054106,8,2022-02-25,2.48625
grid_2022-02-25_lon127.36486_lat36.64865.png,127.36486486486487,36.648648648648695,127.53378378378379,36.78378378378383,1,2022-02-25,0.81
grid_2022-02-25_lon127.53378_lat35.02703.png,127.53378378378379,35.02702702702705,127.70270270270271,35.16216216216219,4,2022-02-25,6.0825
grid_2022-02-25_lon128.20946_lat37.05405.png,128.20945945945948,37.054054054054106,128.3783783783784,37.18918918918924,1,2022-02-25,1.34
grid_2022-02-25_lon128.71622_lat35.02703.png,128.71621621621622,35.02702702702705,128.88513513513513,35.16216216216219,1,2022-02-25,1.99
grid_2022-02-25_lon128.88514_lat35.02703.png,128.88513513513516,35.02702702702705,129.05405405405406,35.16216216216219,1,2022-02-25,1.26
grid_2022-02-25_lon128.88514_lat37.45946.png,128.88513513513516,37.45945945945952,129.05405405405406,37.59459459459465,2,2022-02-25,1.75
grid_2022-02-25_lon129.05405_lat37.32432.png,129.05405405405406,37.32432432432438,129.22297297297297,37.45945945945952,2,2022-02-25,1.02
grid_2022-02-25_lon129.05405_lat37.45946.png,129.05405405405406,37.45945945945952,129.22297297297297,37.59459459459465,2,2022-02-25,1.96
grid_2022-02-25_lon129.22297_lat35.97297.png,129.22297297297297,35.97297297297301,129.39189189189187,36.10810810810815,6,2022-02-25,2.7816666666666667
grid_2022-02-25_lon129.39189_lat35.97297.png,129.3918918918919,35.97297297297301,129.5608108108108,36.10810810810815,1,2022-02-25,1.55
