filename,lon_min,lat_min,lon_max,lat_max,point_count,acq_date,frp_mean
grid_2022-03-07_lon126.52027_lat36.78378.png,126.52027027027027,36.78378378378383,126.6891891891892,36.91891891891897,1,2022-03-07,2.29
grid_2022-03-07_lon126.52027_lat36.91892.png,126.52027027027027,36.91891891891897,126.6891891891892,37.054054054054106,2,2022-03-07,1.38
grid_2022-03-07_lon126.68919_lat36.91892.png,126.6891891891892,36.91891891891897,126.85810810810811,37.054054054054106,8,2022-03-07,3.3925
grid_2022-03-07_lon127.19595_lat35.29730.png,127.19594594594595,35.29729729729733,127.36486486486487,35.43243243243246,1,2022-03-07,6.85
grid_2022-03-07_lon128.20946_lat36.91892.png,128.20945945945948,36.91891891891897,128.3783783783784,37.054054054054106,4,2022-03-07,1.0325
grid_2022-03-07_lon128.20946_lat37.05405.png,128.20945945945948,37.054054054054106,128.3783783783784,37.18918918918924,1,2022-03-07,0.96
grid_2022-03-07_lon128.20946_lat37.18919.png,128.20945945945948,37.18918918918924,128.3783783783784,37.32432432432438,1,2022-03-07,0.76
grid_2022-03-07_lon128.54730_lat35.70270.png,128.5472972972973,35.70270270270274,128.7162162162162,35.837837837837874,12,2022-03-07,2.0391666666666666
grid_2022-03-07_lon128.54730_lat37.05405.png,128.5472972972973,37.054054054054106,128.7162162162162,37.18918918918924,1,2022-03-07,10.12
grid_2022-03-07_lon128.71622_lat35.02703.png,128.71621621621622,35.02702702702705,128.88513513513513,35.16216216216219,1,2022-03-07,1.73
grid_2022-03-07_lon128.88514_lat35.02703.png,128.88513513513516,35.02702702702705,129.05405405405406,35.16216216216219,1,2022-03-07,1.77
grid_2022-03-07_lon128.88514_lat37.45946.png,128.88513513513516,37.45945945945952,129.05405405405406,37.59459459459465,3,2022-03-07,3.3366666666666664
grid_2022-03-07_lon128.88514_lat37.59459.png,128.88513513513516,37.59459459459465,129.05405405405406,37.72972972972979,1,2022-03-07,1.45
grid_2022-03-07_lon129.05405_lat37.32432.png,129.05405405405406,37.32432432432438,129.22297297297297,37.45945945945952,3,2022-03-07,0.9700000000000001
grid_2022-03-07_lon129.05405_lat37.45946.png,129.05405405405406,37.45945945945952,129.22297297297297,37.59459459459465,1,2022-03-07,2.15
grid_2022-03-07_lon129.22297_lat35.43243.png,129.22297297297297,35.43243243243246,129.39189189189187,35.5675675675676,2,2022-03-07,1.12
grid_2022-03-07_lon129.22297_lat35.97297.png,129.22297297297297,35.97297297297301,129.39189189189187,36.10810810810815,4,2022-03-07,1.155
grid_2022-03-07_lon129.22297_lat36.91892.png,129.22297297297297,36.91891891891897,129.39189189189187,37.054054054054106,63,2022-03-07,5.056666666666666
grid_2022-03-07_lon129.22297_lat37.05405.png,129.22297297297297,37.054054054054106,129.39189189189187,37.18918918918924,56,2022-03-07,4.015714285714286
grid_2022-03-07_lon129.39189_lat35.97297.png,129.3918918918919,35.97297297297301,129.5608108108108,36.10810810810815,5,2022-03-07,1.12
