filename,lon_min,lat_min,lon_max,lat_max,point_count,acq_date,frp_mean
grid_2022-03-01_lon126.35135_lat33.27027.png,126.35135135135135,33.270270270270274,126.52027027027027,33.40540540540541,1,2022-03-01,0.6
grid_2022-03-01_lon126.35135_lat36.91892.png,126.35135135135135,36.91891891891897,126.52027027027027,37.054054054054106,1,2022-03-01,0.78
grid_2022-03-01_lon126.52027_lat35.83784.png,126.52027027027027,35.837837837837874,126.6891891891892,35.97297297297301,1,2022-03-01,0.76
grid_2022-03-01_lon126.52027_lat36.78378.png,126.52027027027027,36.78378378378383,126.6891891891892,36.91891891891897,1,2022-03-01,1.58
grid_2022-03-01_lon126.52027_lat36.91892.png,126.52027027027027,36.91891891891897,126.6891891891892,37.054054054054106,1,2022-03-01,2.18
grid_2022-03-01_lon126.52027_lat37.45946.png,126.52027027027027,37.45945945945952,126.6891891891892,37.59459459459465,3,2022-03-01,0.6733333333333333
grid_2022-03-01_lon126.68919_lat36.91892.png,126.6891891891892,36.91891891891897,126.85810810810811,37.054054054054106,8,2022-03-01,1.18875
grid_2022-03-01_lon128.04054_lat35.56757.png,128.04054054054055,35.5675675675676,128.20945945945945,35.70270270270274,2,2022-03-01,2.85
grid_2022-03-01_lon128.20946_lat36.91892.png,128.20945945945948,36.91891891891897,128.3783783783784,37.054054054054106,2,2022-03-01,2.415
grid_2022-03-01_lon128.20946_lat37.18919.png,128.20945945945948,37.18918918918924,128.3783783783784,37.32432432432438,2,2022-03-01,1.3050000000000002
grid_2022-03-01_lon128.71622_lat35.02703.png,128.71621621621622,35.02702702702705,128.88513513513513,35.16216216216219,2,2022-03-01,0.81
grid_2022-03-01_lon128.88514_lat35.02703.png,128.88513513513516,35.02702702702705,129.05405405405406,35.16216216216219,1,2022-03-01,1.57
grid_2022-03-01_lon128.88514_lat37.45946.png,128.88513513513516,37.45945945945952,129.05405405405406,37.59459459459465,1,2022-03-01,1.7
grid_2022-03-01_lon129.05405_lat37.32432.png,129.05405405405406,37.32432432432438,129.22297297297297,37.45945945945952,2,2022-03-01,1.135
grid_2022-03-01_lon129.05405_lat37.45946.png,129.05405405405406,37.45945945945952,129.22297297297297,37.59459459459465,1,2022-03-01,2.83
grid_2022-03-01_lon129.22297_lat35.43243.png,129.22297297297297,35.43243243243246,129.39189189189187,35.5675675675676,1,2022-03-01,1.28
grid_2022-03-01_lon129.22297_lat35.97297.png,129.22297297297297,35.97297297297301,129.39189189189187,36.10810810810815,4,2022-03-01,1.2325
grid_2022-03-01_lon129.39189_lat35.97297.png,129.3918918918919,35.97297297297301,129.5608108108108,36.10810810810815,2,2022-03-01,1.06
