filename,lon_min,lat_min,lon_max,lat_max,point_count,acq_date,frp_mean
grid_2022-04-11_lon126.68919_lat35.16216.png,126.6891891891892,35.16216216216219,126.85810810810811,35.29729729729733,1,2022-04-11,0.72
grid_2022-04-11_lon126.68919_lat36.91892.png,126.6891891891892,36.91891891891897,126.85810810810811,37.054054054054106,1,2022-04-11,2.31
grid_2022-04-11_lon126.68919_lat37.86486.png,126.6891891891892,37.86486486486493,126.85810810810811,38.000000000000064,3,2022-04-11,3.7899999999999996
grid_2022-04-11_lon127.36486_lat35.56757.png,127.36486486486487,35.5675675675676,127.53378378378379,35.70270270270274,1,2022-04-11,6.6
grid_2022-04-11_lon128.20946_lat36.91892.png,128.20945945945948,36.91891891891897,128.3783783783784,37.054054054054106,2,2022-04-11,1.45
grid_2022-04-11_lon128.71622_lat36.10811.png,128.71621621621622,36.10810810810815,128.88513513513513,36.243243243243285,7,2022-04-11,3.5228571428571436
grid_2022-04-11_lon128.88514_lat35.02703.png,128.88513513513516,35.02702702702705,129.05405405405406,35.16216216216219,2,2022-04-11,0.94
grid_2022-04-11_lon128.88514_lat37.45946.png,128.88513513513516,37.45945945945952,129.05405405405406,37.59459459459465,1,2022-04-11,1.04
grid_2022-04-11_lon128.88514_lat37.59459.png,128.88513513513516,37.59459459459465,129.05405405405406,37.72972972972979,2,2022-04-11,1.67
grid_2022-04-11_lon129.05405_lat37.32432.png,129.05405405405406,37.32432432432438,129.22297297297297,37.45945945945952,4,2022-04-11,1.905
grid_2022-04-11_lon129.05405_lat37.45946.png,129.05405405405406,37.45945945945952,129.22297297297297,37.59459459459465,2,2022-04-11,1.225
grid_2022-04-11_lon129.22297_lat35.97297.png,129.22297297297297,35.97297297297301,129.39189189189187,36.10810810810815,10,2022-04-11,2.054
grid_2022-04-11_lon129.39189_lat35.97297.png,129.3918918918919,35.97297297297301,129.5608108108108,36.10810810810815,6,2022-04-11,2.131666666666667
