filename,lon_min,lat_min,lon_max,lat_max,point_count,acq_date,frp_mean
grid_2019-04-06_lon127.19595_lat34.89189.png,127.19594594594595,34.891891891891916,127.36486486486487,35.02702702702705,1,2019-04-06,28.4
grid_2019-04-06_lon127.19595_lat35.56757.png,127.19594594594595,35.5675675675676,127.36486486486487,35.70270270270274,1,2019-04-06,1.4
grid_2019-04-06_lon127.19595_lat35.97297.png,127.19594594594595,35.97297297297301,127.36486486486487,36.10810810810815,1,2019-04-06,4.76
grid_2019-04-06_lon127.87162_lat35.16216.png,127.87162162162163,35.16216216216219,128.04054054054055,35.29729729729733,3,2019-04-06,23.61
grid_2019-04-06_lon128.71622_lat35.02703.png,128.71621621621622,35.02702702702705,128.88513513513513,35.16216216216219,3,2019-04-06,0.9966666666666667
grid_2019-04-06_lon128.88514_lat35.02703.png,128.88513513513516,35.02702702702705,129.05405405405406,35.16216216216219,5,2019-04-06,1.6199999999999999
grid_2019-04-06_lon128.88514_lat37.45946.png,128.88513513513516,37.45945945945952,129.05405405405406,37.59459459459465,1,2019-04-06,1.43
grid_2019-04-06_lon129.05405_lat35.97297.png,129.05405405405406,35.97297297297301,129.22297297297297,36.10810810810815,3,2019-04-06,48.623333333333335
grid_2019-04-06_lon129.05405_lat37.32432.png,129.05405405405406,37.32432432432438,129.22297297297297,37.45945945945952,2,2019-04-06,1.7850000000000001
grid_2019-04-06_lon129.22297_lat35.43243.png,129.22297297297297,35.43243243243246,129.39189189189187,35.5675675675676,2,2019-04-06,0.815
grid_2019-04-06_lon129.39189_lat35.97297.png,129.3918918918919,35.97297297297301,129.5608108108108,36.10810810810815,1,2019-04-06,0.87
