filename,lon_min,lat_min,lon_max,lat_max,point_count,acq_date,frp_mean
grid_2022-03-09_lon126.35135_lat36.64865.png,126.35135135135135,36.648648648648695,126.52027027027027,36.78378378378383,1,2022-03-09,3.06
grid_2022-03-09_lon126.52027_lat36.91892.png,126.52027027027027,36.91891891891897,126.6891891891892,37.054054054054106,3,2022-03-09,1.6566666666666665
grid_2022-03-09_lon126.68919_lat36.91892.png,126.6891891891892,36.91891891891897,126.85810810810811,37.054054054054106,1,2022-03-09,1.03
grid_2022-03-09_lon127.19595_lat35.29730.png,127.19594594594595,35.29729729729733,127.36486486486487,35.43243243243246,1,2022-03-09,1.86
grid_2022-03-09_lon127.36486_lat36.64865.png,127.36486486486487,36.648648648648695,127.53378378378379,36.78378378378383,1,2022-03-09,4.12
grid_2022-03-09_lon127.53378_lat37.18919.png,127.53378378378379,37.18918918918924,127.70270270270271,37.32432432432438,1,2022-03-09,2.03
grid_2022-03-09_lon128.71622_lat35.02703.png,128.71621621621622,35.02702702702705,128.88513513513513,35.16216216216219,1,2022-03-09,1.23
grid_2022-03-09_lon128.88514_lat35.02703.png,128.88513513513516,35.02702702702705,129.05405405405406,35.16216216216219,3,2022-03-09,2.3033333333333332
grid_2022-03-09_lon128.88514_lat37.45946.png,128.88513513513516,37.45945945945952,129.05405405405406,37.59459459459465,1,2022-03-09,2.74
grid_2022-03-09_lon129.05405_lat36.51351.png,129.05405405405406,36.51351351351356,129.22297297297297,36.648648648648695,1,2022-03-09,1.4
grid_2022-03-09_lon129.05405_lat37.45946.png,129.05405405405406,37.45945945945952,129.22297297297297,37.59459459459465,2,2022-03-09,3.635
grid_2022-03-09_lon129.22297_lat35.97297.png,129.22297297297297,35.97297297297301,129.39189189189187,36.10810810810815,10,2022-03-09,2.2459999999999996
grid_2022-03-09_lon129.22297_lat36.91892.png,129.22297297297297,36.91891891891897,129.39189189189187,37.054054054054106,16,2022-03-09,6.643750000000001
grid_2022-03-09_lon129.22297_lat37.05405.png,129.22297297297297,37.054054054054106,129.39189189189187,37.18918918918924,7,2022-03-09,9.195714285714285
grid_2022-03-09_lon129.39189_lat35.97297.png,129.3918918918919,35.97297297297301,129.5608108108108,36.10810810810815,4,2022-03-09,2.54
